"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2021","2021",1.55,"E","Estimated value"
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2022","2022",1.56,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2010","2010",12.74,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2011","2011",12.27,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2012","2012",12.76,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2013","2013",11.99,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2014","2014",11.63,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2015","2015",11.09,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2016","2016",10.43,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2017","2017",10.01,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2018","2018",9.47,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2019","2019",9.22,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2020","2020",8.73,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2021","2021",8.37,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","CHL","Chile","2022","2022",7.71,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","EST","Estonia","2013","2013",20.11,"B","Break"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","EST","Estonia","2014","2014",20.12,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","EST","Estonia","2015","2015",20.01,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","EST","Estonia","2016","2016",19.68,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","EST","Estonia","2017","2017",19.89,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","EST","Estonia","2018","2018",19.93,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","EST","Estonia","2019","2019",20.36,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","EST","Estonia","2020","2020",19.61,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","EST","Estonia","2021","2021",19.07,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","POL","Poland","2019","2019",8.04,"B","Break"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","POL","Poland","2020","2020",8.49,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","POL","Poland","2021","2021",9.27,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2011","2011",2.92,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2012","2012",3.29,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2013","2013",4.02,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2014","2014",4.63,"B","Break"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2015","2015",4.73,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2016","2016",4.97,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2017","2017",5.06,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2018","2018",5.64,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2019","2019",5.33,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2020","2020",5.36,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","IRL","Ireland","2021","2021",4.96,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2010","2010",11.63,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2011","2011",11.57,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2012","2012",11.55,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2013","2013",11.45,"B","Break"
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2014","2014",11.4,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2015","2015",11.52,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2016","2016",11.56,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2017","2017",11.38,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2018","2018",11.12,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2019","2019",11.01,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2020","2020",10.82,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2021","2021",10.51,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2022","2022",9.94,,
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2010","2010",6.88,,
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2012","2012",6.74,,
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2014","2014",6.56,,
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2016","2016",6.53,,
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2018","2018",6.6,,
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2020","2020",6.74,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2010","2010",0.8,"D","Difference in methodology"
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2011","2011",0.71,"D","Difference in methodology"
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2012","2012",0.76,"D","Difference in methodology"
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2013","2013",1.03,"B; D","Break; Difference in methodology"
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2014","2014",1.06,"B","Break"
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2015","2015",1,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2016","2016",0.84,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2017","2017",0.89,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2018","2018",1.02,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2019","2019",1.09,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2020","2020",1.29,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2021","2021",1.58,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2022","2022",2.18,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2010","2010",4.62,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2011","2011",5.01,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2012","2012",5.37,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2013","2013",5.84,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2014","2014",6.18,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2015","2015",6.71,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2016","2016",6.93,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2017","2017",7.19,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2018","2018",7.37,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2019","2019",7.55,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2020","2020",7.57,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2021","2021",7.46,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2010","2010",10.23,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2011","2011",10.44,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2012","2012",10.59,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2013","2013",10.59,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2014","2014",10.87,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2015","2015",11.19,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2016","2016",11.5,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2017","2017",11.84,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2018","2018",11.91,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2019","2019",11.94,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2020","2020",12.26,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2021","2021",12.21,,
"PAGGF75O","Female physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","COL","Colombia","2016","2016",0.08,"E","Estimated value"
"PAGGF75O","Female physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","COL","Colombia","2017","2017",0.08,"E","Estimated value"
"PAGGF75O","Female physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","COL","Colombia","2018","2018",0.07,"E","Estimated value"
"PAGGF75O","Female physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","COL","Colombia","2019","2019",0.07,"E","Estimated value"
"PAGGF75O","Female physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","COL","Colombia","2020","2020",0.06,"E","Estimated value"
"PAGGF75O","Female physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","COL","Colombia","2021","2021",0.05,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2010","2010",13.8,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2011","2011",14.39,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2012","2012",14.71,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2013","2013",14.32,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2014","2014",14.34,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2015","2015",14.18,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2016","2016",13.59,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2017","2017",12.9,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2018","2018",11.64,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2019","2019",10.67,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2020","2020",9.98,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2021","2021",9.37,,
"PAGGF75O","Female physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2018","2018",1.99,"E; B","Estimated value; Break"
"PAGGF75O","Female physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2019","2019",1.54,"E","Estimated value"
"PAGGF75O","Female physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2020","2020",1.64,"E","Estimated value"
"PAGGF75O","Female physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2021","2021",1.7,"E","Estimated value"
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2010","2010",8.66,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2011","2011",9.05,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2012","2012",9.19,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2013","2013",9.49,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2014","2014",9.76,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2015","2015",9.97,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2016","2016",10.94,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2017","2017",11.55,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2018","2018",11.81,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2019","2019",12.55,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2020","2020",12.87,,
"PAGGF454","Female physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","GRC","Greece","2021","2021",12.98,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2010","2010",0.05,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2011","2011",0.05,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2012","2012",0.06,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2013","2013",0.06,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2014","2014",0.06,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2015","2015",0.07,"B","Break"
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2016","2016",0.07,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2017","2017",0.09,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2018","2018",0.12,"E","Estimated value"
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2019","2019",0.13,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2020","2020",0.13,"E","Estimated value"
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2021","2021",0.14,"E","Estimated value"
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","GBR","United Kingdom","2022","2022",0.14,"E","Estimated value"
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2010","2010",15.05,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2011","2011",14.5,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2012","2012",14.13,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2013","2013",13.87,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2014","2014",13.38,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2015","2015",12.76,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2016","2016",12.08,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2017","2017",11.45,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2018","2018",11.04,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2019","2019",10.59,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2020","2020",10.22,,
"PAGGM344","Male physicians aged 35-44 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2021","2021",10.08,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2010","2010",15.82,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2012","2012",16.88,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2014","2014",17.34,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2016","2016",17.83,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2018","2018",17.97,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2020","2020",17.59,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2014","2014",1,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2015","2015",0.89,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2016","2016",0.67,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2017","2017",0.69,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2018","2018",0.77,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2019","2019",0.75,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2020","2020",0.8,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2021","2021",0.89,,
"PAGGM75O","Male physicians aged 75 years old and over","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2022","2022",1.13,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2010","2010",1.02,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2011","2011",1.1,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2012","2012",1.18,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2013","2013",1.28,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2014","2014",1.4,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2015","2015",1.46,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2016","2016",1.59,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2017","2017",1.68,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2018","2018",1.82,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2019","2019",2.01,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2020","2020",2.02,,
"PAGGF65O","Female physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","CHE","Switzerland","2021","2021",2.18,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2010","2010",7.73,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2011","2011",7.46,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2012","2012",7.28,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2013","2013",7.78,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2014","2014",7.58,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2015","2015",7.83,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2016","2016",8.09,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2017","2017",8.08,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2018","2018",8.1,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2019","2019",8.08,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2020","2020",8.01,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2021","2021",8.09,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2010","2010",13.56,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2012","2012",13.33,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2014","2014",13.05,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2016","2016",13.12,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2018","2018",13.01,,
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2020","2020",13.11,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2010","2010",12.69,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2011","2011",12.94,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2012","2012",12.96,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2013","2013",12.55,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2014","2014",11.95,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2015","2015",11.38,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2016","2016",10.81,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2017","2017",10.41,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2018","2018",9.36,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2019","2019",8.67,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2020","2020",8.02,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SVK","Slovak Republic","2021","2021",7.72,,
