Anno;Codice Regione;Descrizione Regione;Codice Azienda;Tipo Azienda;Codice struttura;Denominazione struttura;Indirizzo;Codice Comune;Comune;Sigla provincia;Codice tipo struttura;Descrizione tipo struttura;Tipo di Disciplina;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto
2020;150;CAMPANIA;207;1;150162;P.O. MARIA SS. ADDOLORATA EBOLI;PZA SCUOLA MEDICA SALERNITANA;065050;EBOLI                                   ;SA;1;Ospedale a gestione diretta;ACUTI;112;0;9;9;130
2020;150;CAMPANIA;207;1;150163;P.O. MARTIRI DI VILLA MALTA SARNO;VIA SARNO - STRIANO;065135;SARNO                                   ;SA;1;Ospedale a gestione diretta;ACUTI;117;0;6;8;131
2020;150;CAMPANIA;207;1;150165;OSPEDALE S.LUCA VALLO LUCANIA;VIA F.CAMMAROTA;065154;VALLO DELLA LUCANIA                     ;SA;1;Ospedale a gestione diretta;ACUTI;209;0;21;14;244
2020;150;CAMPANIA;207;1;150166;P.O. S. MARIA DELLA SPERANZA BATTIPAGLIA;VIA FIORIGNANO;065014;BATTIPAGLIA                             ;SA;1;Ospedale a gestione diretta;ACUTI;108;0;7;6;121
2020;150;CAMPANIA;207;1;150167;HYPPOCRATICA spa CDC VILLA DEL SOLE;VIA BELVEDERE 31;065116;SALERNO                                 ;SA;5.1;Casa di cura privata accreditata;ACUTI;66;0;8;6;80
2020;150;CAMPANIA;207;1;150170;ICM-Istituto Clinico Mediterraneo S.p.A.;VIA GIANBATTISTA VICO;065002;AGROPOLI                                ;SA;5.1;Casa di cura privata accreditata;ACUTI;84;0;12;6;102
2020;150;CAMPANIA;207;1;150171;LA QUIETE - S.R.L.;VIA G.AMENDOLA,1-CAPEZZANO;065090;PELLEZZANO                              ;SA;5.1;Casa di cura privata accreditata;LUNGODEGENZA;18;0;0;0;18
2020;150;CAMPANIA;207;1;150171;LA QUIETE - S.R.L.;VIA G.AMENDOLA,1-CAPEZZANO;065090;PELLEZZANO                              ;SA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;25;0;0;0;25
2020;150;CAMPANIA;207;1;150173;CASA DI CURA PRIVATA SALUS S.P.A.;VIA F. CONFALONIERI 4;065014;BATTIPAGLIA                             ;SA;5.1;Casa di cura privata accreditata;ACUTI;76;0;4;10;90
2020;150;CAMPANIA;207;1;150175;Campolongo Hospital S.P.A.;VIA MARINA 8/12  LOC CAMPOLONGO;065050;EBOLI                                   ;SA;5.1;Casa di cura privata accreditata;ACUTI;25;0;0;5;30
2020;150;CAMPANIA;207;1;150175;Campolongo Hospital S.P.A.;VIA MARINA 8/12  LOC CAMPOLONGO;065050;EBOLI                                   ;SA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;207;0;23;0;230
2020;150;CAMPANIA;207;1;150176;'CASA DI CURA PROF.DOTT. LUIGI COBELLIS';C/DA BADIA;065154;VALLO DELLA LUCANIA                     ;SA;5.1;Casa di cura privata accreditata;ACUTI;95;0;2;2;99
2020;150;CAMPANIA;207;1;150177;CASA DI CURA TORTORELLA SPA;VIA N. AVERSANO 1;065116;SALERNO                                 ;SA;5.1;Casa di cura privata accreditata;ACUTI;125;0;7;11;143
2020;150;CAMPANIA;207;1;150178;VILLA CHIARUGI SRL;VIA GIUSEPPE ATZORI, 283;065078;NOCERA INFERIORE                        ;SA;5.1;Casa di cura privata accreditata;LUNGODEGENZA;40;0;0;0;40
2020;150;CAMPANIA;207;1;150387;OSPEDALE DI ROCCADASPIDE;VIA SANTA PALOMBA;065106;ROCCADASPIDE                            ;SA;1;Ospedale a gestione diretta;ACUTI;52;0;3;2;57
2020;150;CAMPANIA;207;1;150387;OSPEDALE DI ROCCADASPIDE;VIA SANTA PALOMBA;065106;ROCCADASPIDE                            ;SA;1;Ospedale a gestione diretta;LUNGODEGENZA;9;0;0;0;9
2020;150;CAMPANIA;207;1;150420;VILLA SILVIA 'G.F.MONTESANO';VIA F.GALDIERI,3;065108;ROCCAPIEMONTE                           ;SA;5.1;Casa di cura privata accreditata;LUNGODEGENZA;30;0;0;0;30
2020;150;CAMPANIA;207;1;150420;VILLA SILVIA 'G.F.MONTESANO';VIA F.GALDIERI,3;065108;ROCCAPIEMONTE                           ;SA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;40;0;0;0;40
2020;150;CAMPANIA;207;1;150441;Presido Ospedaliero di Agropoli;Contrada Cammarota;065002;AGROPOLI                                ;SA;1;Ospedale a gestione diretta;ACUTI;18;0;0;0;18
2020;150;CAMPANIA;901;2;150901;AZIENDA OSPEDALIERA 'A. CARDARELLI';VIA A.CARDARELLI 9;063049;NAPOLI                                  ;NA;0;Azienda Ospedaliera;ACUTI;752;0;70;32;854
2020;150;CAMPANIA;901;2;150901;AZIENDA OSPEDALIERA 'A. CARDARELLI';VIA A.CARDARELLI 9;063049;NAPOLI                                  ;NA;0;Azienda Ospedaliera;LUNGODEGENZA;28;0;0;0;28
2020;150;CAMPANIA;901;2;150901;AZIENDA OSPEDALIERA 'A. CARDARELLI';VIA A.CARDARELLI 9;063049;NAPOLI                                  ;NA;0;Azienda Ospedaliera;RIABILITAZIONE;13;0;0;0;13
2020;150;CAMPANIA;902;2;150902;A.O.SANTOBONO-PAUSILIPON;VIA DELLA CROCE ROSSA 8;063049;NAPOLI                                  ;NA;0;Azienda Ospedaliera;ACUTI;299;0;57;29;385
2020;150;CAMPANIA;902;2;150902;A.O.SANTOBONO-PAUSILIPON;VIA DELLA CROCE ROSSA 8;063049;NAPOLI                                  ;NA;0;Azienda Ospedaliera;RIABILITAZIONE;6;0;4;0;10
2020;150;CAMPANIA;903;2;150903;A.zienda Ospedaliera dei Colli;Via L. Bianchi;063049;NAPOLI                                  ;NA;0;Azienda Ospedaliera;ACUTI;670;14;136;31;851
2020;150;CAMPANIA;903;2;150903;A.zienda Ospedaliera dei Colli;Via L. Bianchi;063049;NAPOLI                                  ;NA;0;Azienda Ospedaliera;RIABILITAZIONE;16;0;10;0;26
2020;150;CAMPANIA;904;2;150904;A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR;S.LEONARDO;065116;SALERNO                                 ;SA;2.2;Azienda Ospedaliera integrata con l'Università;ACUTI;683;0;97;33;813
2020;150;CAMPANIA;904;2;150904;A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR;S.LEONARDO;065116;SALERNO                                 ;SA;2.2;Azienda Ospedaliera integrata con l'Università;LUNGODEGENZA;20;0;2;0;22
2020;150;CAMPANIA;904;2;150904;A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR;S.LEONARDO;065116;SALERNO                                 ;SA;2.2;Azienda Ospedaliera integrata con l'Università;RIABILITAZIONE;28;0;4;0;32
2020;150;CAMPANIA;905;2;150905;AZIENDA OSPEDALIERA S. G. MOSCATI;C.da Amoretta;064008;AVELLINO                                ;AV;0;Azienda Ospedaliera;ACUTI;549;0;47;36;632
2020;150;CAMPANIA;905;2;150905;AZIENDA OSPEDALIERA S. G. MOSCATI;C.da Amoretta;064008;AVELLINO                                ;AV;0;Azienda Ospedaliera;RIABILITAZIONE;4;0;2;0;6
2020;150;CAMPANIA;906;2;150906;AZIENDA OSPEDALE `AO SAN PIO;VIA DELL`ANGELO,1;062008;BENEVENTO                               ;BN;0;Azienda Ospedaliera;ACUTI;384;15;52;38;489
2020;150;CAMPANIA;906;2;150906;AZIENDA OSPEDALE `AO SAN PIO;VIA DELL`ANGELO,1;062008;BENEVENTO                               ;BN;0;Azienda Ospedaliera;LUNGODEGENZA;20;0;1;0;21
2020;150;CAMPANIA;906;2;150906;AZIENDA OSPEDALE `AO SAN PIO;VIA DELL`ANGELO,1;062008;BENEVENTO                               ;BN;0;Azienda Ospedaliera;RIABILITAZIONE;20;0;3;0;23
2020;150;CAMPANIA;907;2;150907;A.O. SANT'ANNA E SAN SEBASTIANO  CASERTA;VIA PALASCIANO;061022;CASERTA                                 ;CE;0;Azienda Ospedaliera;ACUTI;361;0;38;26;425
2020;150;CAMPANIA;907;2;150907;A.O. SANT'ANNA E SAN SEBASTIANO  CASERTA;VIA PALASCIANO;061022;CASERTA                                 ;CE;0;Azienda Ospedaliera;RIABILITAZIONE;1;0;2;0;3
2020;150;CAMPANIA;908;2;150908;AZIENDA OSPEDALIERA UNIVERSITARIA UNICAM;VIA COSTANTINOPOLI, 104;063049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;ACUTI;288;0;113;0;401
2020;150;CAMPANIA;909;2;150909;A.O.U. 'FEDERICO II' DI NAPOLI;VIA SERGIO PANSINI 5;063049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;ACUTI;577;0;205;0;782
2020;150;CAMPANIA;909;2;150909;A.O.U. 'FEDERICO II' DI NAPOLI;VIA SERGIO PANSINI 5;063049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;RIABILITAZIONE;2;0;7;0;9
2020;150;CAMPANIA;910;2;150910;ISTITUTO NAZIONALE TUMORI DI NAPOLI;VIA MARIANO SEMMOLA;063049;NAPOLI                                  ;NA;3.1;IRCCS pubblico;ACUTI;188;0;64;12;264
2020;160;PUGLIA;106;1;160101;CASA DI CURA 'SALUS' - BRINDISI;VIA APPIA, 366;074001;BRINDISI                                ;BR;5.1;Casa di cura privata accreditata;ACUTI;60;0;0;0;60
2020;160;PUGLIA;106;1;160151;IRCCS 'E.MEDEA';Piazza Antonio Di Summa;074001;BRINDISI                                ;BR;3.2;IRCCS privato;RIABILITAZIONE;30;0;0;0;30
2020;160;PUGLIA;106;1;160161;OSPEDALE OSTUNI;VIA VILLAFRANCA;074012;OSTUNI                                  ;BR;1;Ospedale a gestione diretta;ACUTI;81;0;5;6;92
2020;160;PUGLIA;106;1;160162;OSPEDALE  FRANCAVILLA FONTANA;VIA MONSIGNOR ARMANDO FRANCO;074008;FRANCAVILLA FONTANA                     ;BR;1;Ospedale a gestione diretta;ACUTI;122;0;8;0;130
2020;160;PUGLIA;106;1;160170;OSPEDALE BRINDISI 'PERRINO';S.S.7 PER MESAGNE;074001;BRINDISI                                ;BR;1;Ospedale a gestione diretta;ACUTI;479;0;53;0;532
2020;160;PUGLIA;106;1;160170;OSPEDALE BRINDISI 'PERRINO';S.S.7 PER MESAGNE;074001;BRINDISI                                ;BR;1;Ospedale a gestione diretta;LUNGODEGENZA;14;0;0;0;14
2020;160;PUGLIA;106;1;160170;OSPEDALE BRINDISI 'PERRINO';S.S.7 PER MESAGNE;074001;BRINDISI                                ;BR;1;Ospedale a gestione diretta;RIABILITAZIONE;96;0;9;0;105
2020;160;PUGLIA;112;1;160074;OSPEDALE MANDURIA 'GIANNUZZI';VIA MANDONION;073012;MANDURIA                                ;TA;1;Ospedale a gestione diretta;ACUTI;79;0;11;2;92
2020;160;PUGLIA;112;1;160075;OSPEDALE CIVILE MARTINA FRANCA;P.ZZA SAN FRANCESCO DA PAOLA;073013;MARTINA FRANCA                          ;TA;1;Ospedale a gestione diretta;ACUTI;97;0;3;7;107
2020;160;PUGLIA;112;1;160075;OSPEDALE CIVILE MARTINA FRANCA;P.ZZA SAN FRANCESCO DA PAOLA;073013;MARTINA FRANCA                          ;TA;1;Ospedale a gestione diretta;LUNGODEGENZA;6;0;0;0;6
2020;160;PUGLIA;112;1;160111;CASA DI CURA BERNARDINI;Via Scoglio del Tonno, n. 64;073027;TARANTO                                 ;TA;5.1;Casa di cura privata accreditata;ACUTI;96;0;0;0;96
2020;160;PUGLIA;112;1;160112;CASA DI CURA D'AMORE S.R.L.;Viale Magna Grecia n. 62;073027;TARANTO                                 ;TA;5.1;Casa di cura privata accreditata;ACUTI;40;0;0;0;40
2020;160;PUGLIA;112;1;160114;CASA DI CURA SAN CAMILLO;VIA MASACCIO N. 12;073027;TARANTO                                 ;TA;5.1;Casa di cura privata accreditata;ACUTI;93;0;0;0;93
2020;160;PUGLIA;112;1;160115;CASA DI CURA SANTA RITA S.R.L.;VIALE MAGNA GRECIA N. 191;073027;TARANTO                                 ;TA;5.1;Casa di cura privata accreditata;ACUTI;30;0;0;0;30
2020;160;PUGLIA;112;1;160116;CASA DI CURA VILLA VERDE S.R.L.;VIA GOLFO DI TARANTO N. 22;073027;TARANTO                                 ;TA;5.1;Casa di cura privata accreditata;ACUTI;117;0;0;0;117
2020;160;PUGLIA;112;1;160116;CASA DI CURA VILLA VERDE S.R.L.;VIA GOLFO DI TARANTO N. 22;073027;TARANTO                                 ;TA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;50;0;0;0;50
2020;160;PUGLIA;112;1;160141;CASA DI CURA VILLA BIANCA S.R.L.;C/DA TAGLIENTE - SAN PAOLO;073013;MARTINA FRANCA                          ;TA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;64;0;0;0;64
2020;160;PUGLIA;112;1;160146;CENTRO MEDICO RIABILITAZIONE ICS MAUGERI;VIA DELLA CHIESA N. 4;073007;GINOSA                                  ;TA;5.1;Casa di cura privata accreditata;ACUTI;10;0;0;0;10
2020;160;PUGLIA;112;1;160146;CENTRO MEDICO RIABILITAZIONE ICS MAUGERI;VIA DELLA CHIESA N. 4;073007;GINOSA                                  ;TA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;57;0;0;0;57
2020;160;PUGLIA;112;1;160149;FONDAZIONE CITTADELLA DELLA CARITA`;PIAZZALE CITTADELLA DELLA CARITA` N. 1;073027;TARANTO                                 ;TA;5.1;Casa di cura privata accreditata;ACUTI;8;0;0;0;8
2020;160;PUGLIA;112;1;160149;FONDAZIONE CITTADELLA DELLA CARITA`;PIAZZALE CITTADELLA DELLA CARITA` N. 1;073027;TARANTO                                 ;TA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;46;0;0;0;46
2020;160;PUGLIA;112;1;160168;OSPEDALE CASTELLANETA;VIA DEL MERCATO 60;073003;CASTELLANETA                            ;TA;1;Ospedale a gestione diretta;ACUTI;88;0;5;9;102
2020;160;PUGLIA;112;1;160172;PRESIDIO OSPEDALERO CENTRALE TARANTO;VIA BRUNO N. 1;073027;TARANTO                                 ;TA;1;Ospedale a gestione diretta;ACUTI;499;0;37;18;554
2020;160;PUGLIA;112;1;160172;PRESIDIO OSPEDALERO CENTRALE TARANTO;VIA BRUNO N. 1;073027;TARANTO                                 ;TA;1;Ospedale a gestione diretta;LUNGODEGENZA;15;0;0;0;15
2020;160;PUGLIA;112;1;160172;PRESIDIO OSPEDALERO CENTRALE TARANTO;VIA BRUNO N. 1;073027;TARANTO                                 ;TA;1;Ospedale a gestione diretta;RIABILITAZIONE;20;0;0;0;20
2020;160;PUGLIA;113;1;160174;OSPEDALE ANDRIA - 'L. BONOMO';VIALE ISTRIA 1;110001;ANDRIA;BT;1;Ospedale a gestione diretta;ACUTI;137;0;8;5;150
2020;160;PUGLIA;113;1;160174;OSPEDALE ANDRIA - 'L. BONOMO';VIALE ISTRIA 1;110001;ANDRIA;BT;1;Ospedale a gestione diretta;RIABILITAZIONE;16;0;0;0;16
2020;160;PUGLIA;113;1;160177;OSPEDALE BARLETTA - 'MONS. R. DIMICCOLI';VIALE IPPOCRATE 15;110002;BARLETTA;BT;1;Ospedale a gestione diretta;ACUTI;221;0;10;10;241
2020;160;PUGLIA;113;1;160178;OSPEDALE  BISCEGLIE;VIA G. BOVIO 279/A;110003;BISCEGLIE;BT;1;Ospedale a gestione diretta;ACUTI;99;0;5;2;106
2020;160;PUGLIA;113;1;160178;OSPEDALE  BISCEGLIE;VIA G. BOVIO 279/A;110003;BISCEGLIE;BT;1;Ospedale a gestione diretta;LUNGODEGENZA;10;0;0;0;10
2020;160;PUGLIA;113;1;160180;OSPEDALE OPERA DON UVA - BISCEGLIE;VIA G. BOVIO 80;110003;BISCEGLIE;BT;5.1;Casa di cura privata accreditata;ACUTI;30;0;0;0;30
2020;160;PUGLIA;113;1;160180;OSPEDALE OPERA DON UVA - BISCEGLIE;VIA G. BOVIO 80;110003;BISCEGLIE;BT;5.1;Casa di cura privata accreditata;RIABILITAZIONE;70;0;0;0;70
2020;160;PUGLIA;114;1;160078;OSPEDALE REGIONALE EE 'MIULLI';S.P. ACQUAVIVA SANTERAMO 127;072001;ACQUAVIVA DELLE FONTI                   ;BA;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;ACUTI;531;0;14;22;567
2020;160;PUGLIA;114;1;160078;OSPEDALE REGIONALE EE 'MIULLI';S.P. ACQUAVIVA SANTERAMO 127;072001;ACQUAVIVA DELLE FONTI                   ;BA;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;RIABILITAZIONE;20;0;2;0;22
2020;160;PUGLIA;114;1;160087;CASA DI CURA SANTA MARIA;VIA A. DE FERRARIIS, 22;072006;BARI                                    ;BA;5.1;Casa di cura privata accreditata;ACUTI;155;0;0;0;155
2020;160;PUGLIA;114;1;160087;CASA DI CURA SANTA MARIA;VIA A. DE FERRARIIS, 22;072006;BARI                                    ;BA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;20;0;0;0;20
2020;160;PUGLIA;114;1;160098;CASA DI CURA - VILLA LUCIA HOSPITAL;VIA LACALANDRA, 13;072019;CONVERSANO                              ;BA;5.1;Casa di cura privata accreditata;ACUTI;88;0;0;0;88
2020;160;PUGLIA;114;1;160100;CASA DI CURA  ' MONTE IMPERATORE';STRADA PROV. NOCI - CASTELLANETA  KM.10;072031;NOCI                                    ;BA;5.1;Casa di cura privata accreditata;ACUTI;22;0;0;0;22
2020;160;PUGLIA;114;1;160100;CASA DI CURA  ' MONTE IMPERATORE';STRADA PROV. NOCI - CASTELLANETA  KM.10;072031;NOCI                                    ;BA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;73;0;0;0;73
2020;160;PUGLIA;114;1;160140;CASA DI CURA ANTHEA;VIA C. ROSALBA 35/37;072006;BARI                                    ;BA;5.1;Casa di cura privata accreditata;ACUTI;87;0;0;0;87
2020;160;PUGLIA;114;1;160140;CASA DI CURA ANTHEA;VIA C. ROSALBA 35/37;072006;BARI                                    ;BA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;20;0;0;0;20
2020;160;PUGLIA;114;1;160147;CASA DI CURA C.B.H. MATER DEI HOSPITAL;VIA HAHNEMANN, 10;072006;BARI                                    ;BA;5.1;Casa di cura privata accreditata;ACUTI;356;0;0;12;368
2020;160;PUGLIA;114;1;160147;CASA DI CURA C.B.H. MATER DEI HOSPITAL;VIA HAHNEMANN, 10;072006;BARI                                    ;BA;5.1;Casa di cura privata accreditata;LUNGODEGENZA;6;0;0;0;6
2020;160;PUGLIA;114;1;160147;CASA DI CURA C.B.H. MATER DEI HOSPITAL;VIA HAHNEMANN, 10;072006;BARI                                    ;BA;5.1;Casa di cura privata accreditata;RIABILITAZIONE;75;0;0;0;75
2020;160;PUGLIA;114;1;160157;OSPEDALE DELLA MURGIA - PERINEI;S.S.96 KM 73,800;072004;ALTAMURA                                ;BA;1;Ospedale a gestione diretta;ACUTI;158;0;3;4;165
2020;160;PUGLIA;114;1;160157;OSPEDALE DELLA MURGIA - PERINEI;S.S.96 KM 73,800;072004;ALTAMURA                                ;BA;1;Ospedale a gestione diretta;LUNGODEGENZA;12;0;0;0;12
2020;160;PUGLIA;114;1;160158;OSPEDALE BARI 'SAN PAOLO';VIA CAPOSCARDICCHIO S.N.;072006;BARI                                    ;BA;1;Ospedale a gestione diretta;ACUTI;428;0;11;7;446
2020;160;PUGLIA;114;1;160158;OSPEDALE BARI 'SAN PAOLO';VIA CAPOSCARDICCHIO S.N.;072006;BARI                                    ;BA;1;Ospedale a gestione diretta;RIABILITAZIONE;54;0;1;0;55
2020;160;PUGLIA;114;1;160159;OSPEDALE MONOPOLI;LARGO SIMONE VENEZIANI    N, 21;072030;MONOPOLI                                ;BA;1;Ospedale a gestione diretta;ACUTI;152;0;3;8;163
2020;160;PUGLIA;114;1;160160;OSPEDALE PUTIGNANO;VIA CAPPUCCINI;072036;PUTIGNANO                               ;BA;1;Ospedale a gestione diretta;ACUTI;155;0;2;6;163
2020;160;PUGLIA;114;1;160169;"OSPEDALE BARI ""DI VENERE""  - TRIGGIANO";VIA OSPEDALE DI VENERE;072006;BARI                                    ;BA;1;Ospedale a gestione diretta;ACUTI;282;0;1;7;290
2020;160;PUGLIA;114;1;160169;"OSPEDALE BARI ""DI VENERE""  - TRIGGIANO";VIA OSPEDALE DI VENERE;072006;BARI                                    ;BA;1;Ospedale a gestione diretta;LUNGODEGENZA;10;0;0;0;10
2020;160;PUGLIA;115;1;160047;OSPEDALE CERIGNOLA  'G.TATARELLA';Via Arcangelo Murgolo;071020;CERIGNOLA                               ;FG;1;Ospedale a gestione diretta;ACUTI;135;0;5;9;149
2020;160;PUGLIA;115;1;160047;OSPEDALE CERIGNOLA  'G.TATARELLA';Via Arcangelo Murgolo;071020;CERIGNOLA                               ;FG;1;Ospedale a gestione diretta;LUNGODEGENZA;12;0;0;0;12
2020;160;PUGLIA;115;1;160102;CASA DI CURA PROF. BRODETTI;VIA VITTIME CIVILI 112;071024;FOGGIA                                  ;FG;5.1;Casa di cura privata accreditata;ACUTI;53;0;0;0;53
2020;160;PUGLIA;115;1;160105;CASA DI CURA LEONARDO DE LUCA;CONTRADA BRECCIOSA;071017;CASTELNUOVO DELLA DAUNIA                ;FG;5.1;Casa di cura privata accreditata;ACUTI;38;0;0;0;38
2020;160;PUGLIA;115;1;160105;CASA DI CURA LEONARDO DE LUCA;CONTRADA BRECCIOSA;071017;CASTELNUOVO DELLA DAUNIA                ;FG;5.1;Casa di cura privata accreditata;RIABILITAZIONE;13;0;0;0;13
2020;160;PUGLIA;115;1;160106;CASA DI CURA 'S.MICHELE' gest. Brodetti ;VIA COZZOLETE N. 29;071029;MANFREDONIA                             ;FG;5.1;Casa di cura privata accreditata;ACUTI;31;0;0;0;31
2020;160;PUGLIA;115;1;160125;CASA DI CURA UNIVERSO SALUTE - DON UVA;Via Lucera, 110;071024;FOGGIA                                  ;FG;5.1;Casa di cura privata accreditata;ACUTI;30;0;0;0;30
2020;160;PUGLIA;115;1;160125;CASA DI CURA UNIVERSO SALUTE - DON UVA;Via Lucera, 110;071024;FOGGIA                                  ;FG;5.1;Casa di cura privata accreditata;RIABILITAZIONE;50;0;0;0;50
2020;160;PUGLIA;115;1;160163;OSPEDALE SAN SEVERO - TERESA MASSELLI;viale 2 giugno;071051;SAN SEVERO                              ;FG;1;Ospedale a gestione diretta;ACUTI;152;0;14;0;166
2020;160;PUGLIA;115;1;160163;OSPEDALE SAN SEVERO - TERESA MASSELLI;viale 2 giugno;071051;SAN SEVERO                              ;FG;1;Ospedale a gestione diretta;LUNGODEGENZA;16;0;0;0;16
2020;160;PUGLIA;115;1;160163;OSPEDALE SAN SEVERO - TERESA MASSELLI;viale 2 giugno;071051;SAN SEVERO                              ;FG;1;Ospedale a gestione diretta;RIABILITAZIONE;4;0;0;0;4
2020;160;PUGLIA;115;1;160164;OSPEDALE MANFREDONIA;VIA ISONZO;071029;MANFREDONIA                             ;FG;1;Ospedale a gestione diretta;ACUTI;89;0;7;2;98
2020;160;PUGLIA;115;1;160164;OSPEDALE MANFREDONIA;VIA ISONZO;071029;MANFREDONIA                             ;FG;1;Ospedale a gestione diretta;LUNGODEGENZA;14;0;0;0;14
2020;160;PUGLIA;115;1;160181;CASE CURA RIUNITE VILLA SERENA-S. FRANCE;VIALE EUROPA, 12;071024;FOGGIA                                  ;FG;5.1;Casa di cura privata accreditata;ACUTI;68;0;0;0;68
2020;160;PUGLIA;115;1;160181;CASE CURA RIUNITE VILLA SERENA-S. FRANCE;VIALE EUROPA, 12;071024;FOGGIA                                  ;FG;5.1;Casa di cura privata accreditata;RIABILITAZIONE;10;0;0;0;10
2020;160;PUGLIA;116;1;160062;OSPEDALE GALATINA 'S. CATERINA NOVELLA';VIA ROMA;075029;GALATINA                                ;LE;1;Ospedale a gestione diretta;ACUTI;129;0;13;0;142
2020;160;PUGLIA;116;1;160063;OSPEDALE GALLIPOLI 'SACRO CUORE DI GESU';STRADA PROV.LE ALEZIO-GALLIPOLI;075031;GALLIPOLI                               ;LE;1;Ospedale a gestione diretta;ACUTI;166;0;26;9;201
2020;160;PUGLIA;116;1;160063;OSPEDALE GALLIPOLI 'SACRO CUORE DI GESU';STRADA PROV.LE ALEZIO-GALLIPOLI;075031;GALLIPOLI                               ;LE;1;Ospedale a gestione diretta;LUNGODEGENZA;16;0;0;0;16
2020;160;PUGLIA;116;1;160080;OSPEDALE REGIONALE EE 'G. PANICO';VIA SAN PIO X  4;075088;TRICASE                                 ;LE;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;ACUTI;334;0;27;0;361
2020;160;PUGLIA;116;1;160080;OSPEDALE REGIONALE EE 'G. PANICO';VIA SAN PIO X  4;075088;TRICASE                                 ;LE;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;LUNGODEGENZA;18;0;0;0;18
2020;160;PUGLIA;116;1;160080;OSPEDALE REGIONALE EE 'G. PANICO';VIA SAN PIO X  4;075088;TRICASE                                 ;LE;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;RIABILITAZIONE;20;0;0;0;20
2020;160;PUGLIA;116;1;160107;CASA DI CURA 'PROF. PETRUCCIANI' S.r.l.;VIALE ALDO MORO, 28;075035;LECCE                                   ;LE;5.1;Casa di cura privata accreditata;ACUTI;58;0;0;2;60
2020;160;PUGLIA;116;1;160107;CASA DI CURA 'PROF. PETRUCCIANI' S.r.l.;VIALE ALDO MORO, 28;075035;LECCE                                   ;LE;5.1;Casa di cura privata accreditata;RIABILITAZIONE;13;0;0;0;13
2020;160;PUGLIA;116;1;160108;CASA DI CURA VILLA BIANCA;VIA LEUCA 133;075035;LECCE                                   ;LE;5.1;Casa di cura privata accreditata;ACUTI;28;0;0;0;28
2020;160;PUGLIA;116;1;160109;CASA DI CURA VILLA VERDE;VIA MONTERONI, 222;075035;LECCE                                   ;LE;5.1;Casa di cura privata accreditata;ACUTI;31;0;0;0;31
2020;160;PUGLIA;116;1;160109;CASA DI CURA VILLA VERDE;VIA MONTERONI, 222;075035;LECCE                                   ;LE;5.1;Casa di cura privata accreditata;RIABILITAZIONE;15;0;0;0;15
2020;160;PUGLIA;116;1;160110;CASA DI CURA SAN FRANCESCO;P.ZZA F.CESARI, 4;075029;GALATINA                                ;LE;5.1;Casa di cura privata accreditata;ACUTI;60;0;0;0;60
2020;160;PUGLIA;116;1;160150;CASA DI CURA CITTA' DI LECCE;VIA PROVINCIALE PER ARNESANO KM. 4;075035;LECCE                                   ;LE;5.1;Casa di cura privata accreditata;ACUTI;100;0;0;0;100
2020;160;PUGLIA;116;1;160150;CASA DI CURA CITTA' DI LECCE;VIA PROVINCIALE PER ARNESANO KM. 4;075035;LECCE                                   ;LE;5.1;Casa di cura privata accreditata;RIABILITAZIONE;18;0;0;0;18
2020;160;PUGLIA;116;1;160152;CASA DI CURA RIABILITATIVA EUROITALIA;VIA PROV. LE PER COLLEPASSO;075016;CASARANO                                ;LE;5.1;Casa di cura privata accreditata;RIABILITAZIONE;66;0;0;0;66
2020;160;PUGLIA;116;1;160165;OSPEDALE COPERTINO;VIA CARMIANO;075022;COPERTINO                               ;LE;1;Ospedale a gestione diretta;ACUTI;106;0;4;2;112
2020;160;PUGLIA;116;1;160165;OSPEDALE COPERTINO;VIA CARMIANO;075022;COPERTINO                               ;LE;1;Ospedale a gestione diretta;LUNGODEGENZA;12;0;0;0;12
