"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","NOR","Norway","2014","2014",1.65,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","NOR","Norway","2015","2015",1.81,"B; D","Break; Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","NOR","Norway","2016","2016",1.77,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","NOR","Norway","2017","2017",1.84,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","NOR","Norway","2018","2018",1.84,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","NOR","Norway","2019","2019",1.81,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","NOR","Norway","2020","2020",1.82,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","NOR","Norway","2021","2021",1.84,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","NOR","Norway","2022","2022",1.84,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2010","2010",1.02,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2011","2011",1.02,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2012","2012",1.01,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2013","2013",0.98,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2014","2014",1.01,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2015","2015",1,"B","Break"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2016","2016",1,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2017","2017",1.02,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2018","2018",1.03,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2019","2019",1.01,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2020","2020",1.01,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2021","2021",1.02,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","NOR","Norway","2022","2022",1.02,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","POL","Poland","2010","2010",2.07,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","POL","Poland","2012","2012",1.99,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","POL","Poland","2014","2014",2.05,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","POL","Poland","2016","2016",2.13,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","POL","Poland","2018","2018",2.11,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","POL","Poland","2020","2020",2.27,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","POL","Poland","2010","2010",1.53,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","POL","Poland","2012","2012",1.51,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","POL","Poland","2014","2014",1.48,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","POL","Poland","2016","2016",1.38,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","POL","Poland","2018","2018",1.49,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","POL","Poland","2020","2020",1.42,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","POL","Poland","2010","2010",1.06,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","POL","Poland","2012","2012",0.99,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","POL","Poland","2014","2014",1,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","POL","Poland","2016","2016",1.08,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","POL","Poland","2018","2018",1.27,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","POL","Poland","2020","2020",1.35,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2010","2010",3.04,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2011","2011",2.71,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2012","2012",2.33,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2013","2013",2.68,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2014","2014",2.71,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2015","2015",2.62,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2016","2016",2.75,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2017","2017",2.76,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2018","2018",2.65,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2019","2019",2.23,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2020","2020",2.36,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2021","2021",2.2,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2022","2022",2.04,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2010","2010",2.82,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2011","2011",2.58,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2012","2012",2.23,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2013","2013",2.43,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2014","2014",2.49,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2015","2015",2.45,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2016","2016",2.56,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2017","2017",2.62,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2018","2018",2.49,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2019","2019",2.38,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2020","2020",2.28,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2021","2021",2.22,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2022","2022",2.11,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2010","2010",1.11,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2011","2011",1.09,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2012","2012",0.95,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2013","2013",1.1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2014","2014",1.07,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2015","2015",1.05,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2016","2016",1.06,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2017","2017",1.06,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2018","2018",1.02,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2019","2019",1.02,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2020","2020",1.02,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2021","2021",1.01,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","PRT","Portugal","2022","2022",0.98,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2010","2010",1.84,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2011","2011",1.78,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2012","2012",2.07,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2013","2013",2.15,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2014","2014",2.24,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2015","2015",2.32,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2016","2016",2.36,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2017","2017",2.35,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2018","2018",2.33,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2019","2019",2.36,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2020","2020",2.42,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2021","2021",2.58,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2010","2010",0.85,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2011","2011",0.84,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2012","2012",0.92,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2013","2013",0.94,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2014","2014",0.94,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2015","2015",0.97,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2016","2016",1.01,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2017","2017",1,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2018","2018",1.02,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2019","2019",1.1,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2020","2020",1.15,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SVK","Slovak Republic","2021","2021",1.29,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2011","2011",2.24,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2012","2012",2.07,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2013","2013",2.06,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2014","2014",2.1,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2015","2015",2.1,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2016","2016",2.15,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2017","2017",2.21,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2018","2018",2.39,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2019","2019",2.43,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2020","2020",2.55,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2021","2021",2.4,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","ESP","Spain","2022","2022",2.49,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2011","2011",2.51,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2012","2012",2.39,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2013","2013",2.43,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2014","2014",2.43,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2015","2015",2.39,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2016","2016",2.43,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2017","2017",2.51,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2018","2018",2.77,"B","Break"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2019","2019",2.82,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2020","2020",2.91,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2021","2021",2.71,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","ESP","Spain","2022","2022",2.76,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2011","2011",1.33,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2012","2012",1.26,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2013","2013",1.28,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2014","2014",1.32,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2015","2015",1.32,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2016","2016",1.33,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2017","2017",1.35,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2018","2018",1.38,"B","Break"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2019","2019",1.4,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2020","2020",1.46,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2021","2021",1.37,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","ESP","Spain","2022","2022",1.37,"E","Estimated value"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2014","2014",2.36,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2015","2015",2.35,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2016","2016",2.36,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2017","2017",2.38,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2018","2018",2.38,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2019","2019",2.35,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2020","2020",2.31,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2021","2021",2.32,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2022","2022",2.29,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2014","2014",2.28,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2015","2015",2.26,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2016","2016",2.25,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2017","2017",2.27,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2018","2018",2.25,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2019","2019",2.21,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2020","2020",2.18,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2021","2021",2.21,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2022","2022",2.18,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2014","2014",0.98,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2015","2015",0.99,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2016","2016",0.99,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2017","2017",1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2018","2018",1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2019","2019",1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2020","2020",1.01,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2021","2021",1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","SWE","Sweden","2022","2022",1.01,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2010","2010",0.79,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2011","2011",0.83,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2012","2012",0.85,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2013","2013",0.85,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2014","2014",0.86,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2015","2015",0.86,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2016","2016",0.87,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2017","2017",0.87,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2018","2018",0.85,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2019","2019",0.85,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2020","2020",0.88,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHE","Switzerland","2021","2021",0.86,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2010","2010",1.96,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2011","2011",1.93,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2012","2012",2.37,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2013","2013",2.68,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2014","2014",2.46,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2015","2015",2.27,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2016","2016",2.03,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2017","2017",2.09,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2018","2018",1.96,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2019","2019",1.82,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2020","2020",2.17,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2010","2010",3.3,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2011","2011",2.87,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2012","2012",4.08,"B","Break"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2013","2013",4.01,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2014","2014",3.78,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2015","2015",3.43,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2016","2016",3.04,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2017","2017",3.06,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2018","2018",2.89,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2019","2019",2.68,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2020","2020",3.23,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2010","2010",1.02,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2011","2011",0.97,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2012","2012",1.29,"B; D","Break; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2013","2013",1.3,"B","Break"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2014","2014",1.3,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2015","2015",1.29,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2016","2016",1.2,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2017","2017",1.24,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2018","2018",1.21,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2019","2019",1.14,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","TUR","Türkiye","2020","2020",1.19,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2010","2010",1.89,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2011","2011",1.83,,
