Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Italy,ITA,1993,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.05608829459593
Italy,ITA,1992,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.01255397012538
Italy,ITA,1991,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.02008958650205
Italy,ITA,1990,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.07115160525318
Italy,ITA,1989,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.11194988199213
Italy,ITA,1988,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.12183819445566
Italy,ITA,1987,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.14998198003718
Italy,ITA,1986,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.17271989670821
Italy,ITA,1985,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.14502874411801
Italy,ITA,1984,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.12950093948591
Italy,ITA,1983,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.16103754874535
Italy,ITA,1982,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.19438795951032
Italy,ITA,1981,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.21979730676189
Italy,ITA,1980,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.26399713802538
Italy,ITA,1979,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.09728466241223
Italy,ITA,1978,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.6136374711533
Italy,ITA,1977,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.05454452261613
Italy,ITA,1976,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.60679783984094
Italy,ITA,1975,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.34073021472351
Italy,ITA,1974,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.41355284259407
Italy,ITA,1973,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.85966812192814
Italy,ITA,1972,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.38617516312215
Italy,ITA,1971,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.79888095352546
Italy,ITA,1970,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.01413578182271
Italy,ITA,1969,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.09231458762904
Italy,ITA,1968,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.09743170196145
Italy,ITA,1967,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.04059630735624
Italy,ITA,1966,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.95889709910888
Italy,ITA,1965,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.85973210927958
Italy,ITA,1964,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.74110899771358
Italy,ITA,1963,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.60168839118344
Italy,ITA,1962,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.47335134818793
Italy,ITA,1961,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.3771371276641
Italy,ITA,1960,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.3016329550138
Italy,ITA,2022,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,8.12061936910318
Italy,ITA,2021,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.95424118588353
Italy,ITA,2020,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.73732392943798
Italy,ITA,2019,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.47461216269357
Italy,ITA,2018,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.218916149076
Italy,ITA,2017,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.01842309750015
Italy,ITA,2016,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.84865927130162
Italy,ITA,2015,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.69506984493466
Italy,ITA,2014,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.56015078551912
Italy,ITA,2013,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.44619373502629
Italy,ITA,2012,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.34500770704009
Italy,ITA,2011,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.25394868240069
Italy,ITA,2010,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.21404508063118
Italy,ITA,2009,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.23242716659752
Italy,ITA,2008,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.33044930889172
Italy,ITA,2007,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.49284152133612
Italy,ITA,2006,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.64759612076499
Italy,ITA,2005,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.61831828129406
Italy,ITA,2004,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.43320382234101
Italy,ITA,2003,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.24239243313274
Italy,ITA,2002,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.02659217014195
Italy,ITA,2001,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.81611474000272
Italy,ITA,2000,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.8252472977038
Italy,ITA,1999,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.03024485935717
Italy,ITA,1998,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.19263430733314
Italy,ITA,1997,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.28882113352499
Italy,ITA,1996,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.31119216574798
Italy,ITA,1995,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.25554181500935
Italy,ITA,1994,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.14551650093253
Italy,ITA,1993,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.03931514606517
Italy,ITA,1992,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.97667084615677
Italy,ITA,1991,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.96291654877478
Italy,ITA,1990,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.99292789737485
Italy,ITA,1989,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.01482778178803
Italy,ITA,1988,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.00908623517575
Italy,ITA,1987,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.02514462261073
Italy,ITA,1986,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.03162283282999
Italy,ITA,1985,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.98045733937729
Italy,ITA,1984,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.93641484552
Italy,ITA,1983,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.92913299271283
Italy,ITA,1982,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.89901609734766
Italy,ITA,1981,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.84994951223663
Italy,ITA,1980,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.83889569147749
Italy,ITA,1979,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.64935354306985
Italy,ITA,1978,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.1758531137724
Italy,ITA,1977,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.65618931853173
Italy,ITA,1976,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.25819052291062
Italy,ITA,1975,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.02870912479351
Italy,ITA,1974,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.11545075034606
Italy,ITA,1973,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.56373255449117
Italy,ITA,1972,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.0985085403964
Italy,ITA,1971,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.53396468792768
Italy,ITA,1970,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.78690813682597
Italy,ITA,1969,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.90084611368088
Italy,ITA,1968,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.93554390715184
Italy,ITA,1967,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.89887984940957
Italy,ITA,1966,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.82745742271795
Italy,ITA,1965,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.73138836633805
Italy,ITA,1964,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.60858807748716
Italy,ITA,1963,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.45882103410494
Italy,ITA,1962,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.31825575569401
Italy,ITA,1961,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.20530143996591
Italy,ITA,1960,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.10327592173167
Italy,ITA,2022,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.04498259646641
Italy,ITA,2021,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.85790834793179
Italy,ITA,2020,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.68134592779876
Italy,ITA,2019,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.52826168409948
Italy,ITA,2018,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.38924877130895
Italy,ITA,2017,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.25076473048879
Italy,ITA,2016,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.12614271285238
Italy,ITA,2015,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.04906526205898
Italy,ITA,2014,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.02334428142175
Italy,ITA,2013,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.08081452203926
Italy,ITA,2012,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.20136451444771
Italy,ITA,2011,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.32360665949243
Italy,ITA,2010,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.28664523132283
Italy,ITA,2009,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.09784618327117
Italy,ITA,2008,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.90752172130122
Italy,ITA,2007,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.72426811205886
Italy,ITA,2006,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.55399363317794
Italy,ITA,2005,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.58410622514515
Italy,ITA,2004,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.80836635909059
Italy,ITA,2003,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.99311059706612
Italy,ITA,2002,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.09782117354766
Italy,ITA,2001,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.11942743957693
Italy,ITA,2000,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.06955607914734
Italy,ITA,1999,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.97459393843871
Italy,ITA,1998,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.88613358096532
Italy,ITA,1997,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.84102805722773
Italy,ITA,1996,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.85981228785256
Italy,ITA,1995,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.91799664708255
Italy,ITA,1994,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.94949171725948
Italy,ITA,1993,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.95139072711401
Italy,ITA,1992,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.97114801905955
Italy,ITA,1991,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.97560385862749
Italy,ITA,1990,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.93021410533338
Italy,ITA,1989,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.90449731588846
Italy,ITA,1988,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.92553910078194
Italy,ITA,1987,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.94618288228589
Italy,ITA,1986,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.96104298510004
Italy,ITA,1985,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.98083965762287
Italy,ITA,1984,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.80655786323905
Italy,ITA,1983,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.33990066907271
Italy,ITA,1982,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.79227607576115
Italy,ITA,1981,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.35121030405432
Italy,ITA,1980,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.09326194689386
Italy,ITA,1979,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.16006063021826
Italy,ITA,1978,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.5666777635489
Italy,ITA,1977,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.04716182552332
Italy,ITA,1976,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.41254258344167
Italy,ITA,1975,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.59059882343683
Italy,ITA,1974,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.64795254742479
Italy,ITA,1973,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.65375980008995
Italy,ITA,1972,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.6224372278034
Italy,ITA,1971,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.56262196127844
Italy,ITA,1970,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.4676287348249
Italy,ITA,1969,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.35067519829502
Italy,ITA,1968,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.2147493845651
Italy,ITA,1967,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.09223987079233
Italy,ITA,1966,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.00096358690505
Italy,ITA,1965,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.9268488196982
Italy,ITA,1964,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.85650474280478
Italy,ITA,1963,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.79417115772211
Italy,ITA,1962,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.75193816071462
Italy,ITA,1961,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.71574391705857
Italy,ITA,1960,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,4.66796638894811
Italy,ITA,2022,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.89318865545825
Italy,ITA,2021,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.70617104263644
Italy,ITA,2020,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.53457277621177
Italy,ITA,2019,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.38043144236755
Italy,ITA,2018,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.24866353316949
Italy,ITA,2017,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.13081182617735
Italy,ITA,2016,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.02361970417877
Italy,ITA,2015,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.96407690158462
Italy,ITA,2014,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.95701794482725
Italy,ITA,2013,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.02706989704931
Italy,ITA,2012,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.16279216621261
Italy,ITA,2011,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.30240736895633
Italy,ITA,2010,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.273894221082
Italy,ITA,2009,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.08720868667391
Italy,ITA,2008,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.89015386877225
Italy,ITA,2007,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.68697994875816
Italy,ITA,2006,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.48760586420699
Italy,ITA,2005,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.48928278856434
Italy,ITA,2004,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.69413774354326
Italy,ITA,2003,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.87078233111138
Italy,ITA,2002,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.97128470351271
Italy,ITA,2001,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.98654750722268
Italy,ITA,2000,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.92922914257782
Italy,ITA,1999,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.81879891175393
Italy,ITA,1998,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.70832392003196
Italy,ITA,1997,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.63952654419169
Italy,ITA,1996,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.63642320064588
Italy,ITA,1995,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.67223125524335
Italy,ITA,1994,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.68122258291024
Italy,ITA,1993,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.6658009624094
Italy,ITA,1992,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.67367868035095
Italy,ITA,1991,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.6535643743777
Italy,ITA,1990,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.5726789284621
Italy,ITA,1989,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.51522649764099
Italy,ITA,1988,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.4947701447619
Italy,ITA,1987,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.45309835770378
Italy,ITA,1986,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.3989152763998
Italy,ITA,1985,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.36004098783444
Italy,ITA,1984,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.16306183982701
Italy,ITA,1983,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.72066541939039
Italy,ITA,1982,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.2347272407253
Italy,ITA,1981,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.86501861557195
Italy,ITA,1980,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.65609658253182
Italy,ITA,1979,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.73524415759375
Italy,ITA,1978,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.12474756194424
Italy,ITA,1977,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.59093273497656
Italy,ITA,1976,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.95958348422627
Italy,ITA,1975,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.16301719927687
Italy,ITA,1974,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.25161649888551
Italy,ITA,1973,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.28289696427647
Italy,ITA,1972,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.27130538585332
Italy,ITA,1971,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.22307613119615
Italy,ITA,1970,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.13065195376815
Italy,ITA,1969,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.0124461594902
Italy,ITA,1968,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.87372160245628
Italy,ITA,1967,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.74534901508595
Italy,ITA,1966,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.64490086583567
Italy,ITA,1965,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.55670964458946
Italy,ITA,1964,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.46388266287506
Italy,ITA,1963,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.3667676356185
Italy,ITA,1962,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.2715094832467
Italy,ITA,1961,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.15894008470899
Italy,ITA,1960,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.02086922339222
Italy,ITA,2022,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.19798632984599
Italy,ITA,2021,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.06496065763336
Italy,ITA,2020,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.97400842968077
Italy,ITA,2019,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.93070162458648
Italy,ITA,2018,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.9653486306884
Italy,ITA,2017,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.0553180213521
Italy,ITA,2016,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.14782565613978
Italy,ITA,2015,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.087518505563
Italy,ITA,2014,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.88304564639909
Italy,ITA,2013,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.67961196269352
Italy,ITA,2012,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.47595205393791
Italy,ITA,2011,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.28700253887532
Italy,ITA,2010,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.30485639659277
Italy,ITA,2009,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.50937517119158
Italy,ITA,2008,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.67698726707859
Italy,ITA,2007,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.79684977657845
Italy,ITA,2006,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.84036217770507
Italy,ITA,2005,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.79708814112246
Italy,ITA,2004,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.71573510272511
Italy,ITA,2003,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.64772242582923
Italy,ITA,2002,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.61344394925662
Italy,ITA,2001,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.63092718298361
Italy,ITA,2000,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.68357779554195
Italy,ITA,1999,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.7087052736899
Italy,ITA,1998,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.70373520623577
Italy,ITA,1997,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.71175124690371
Italy,ITA,1996,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.7148823561487
Italy,ITA,1995,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.67185814274192
Italy,ITA,1994,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.6366478956508
Italy,ITA,1993,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.64647301114678
Italy,ITA,1992,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.65777609994538
Italy,ITA,1991,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.65241566100699
Italy,ITA,1990,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.64857522183173
Italy,ITA,1989,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.47165820016282
Italy,ITA,1988,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.01970825345922
Italy,ITA,1987,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.48921197859466
Italy,ITA,1986,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.04721992525338
Italy,ITA,1985,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.78260869938348
Italy,ITA,1984,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.8369543947273
Italy,ITA,1983,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.21088492105339
